id,seriesId
13042,454
13042,24040
13042,24155
13042,25730
13042,421
13042,23453
13042,26926
13042,23679
13042,21234
13042,22457
13042,24324
13042,24360
566,489
566,1925
566,1175
566,7963
566,1174
566,9258
566,18203
2136,1991
2136,2962
2136,1996
2136,1550
2136,2000
2136,3745
2136,19133
2136,3743
2136,6672
2136,4577
2136,5249
2136,3668
2136,6058
2136,6024
1632,2076
3412,20944
3412,19496
3412,21460
3412,2039
3412,1696
3412,1697
3412,2048
3412,1159
3412,304
3412,52
3412,3697
3412,269
3412,5851
3412,24039
3412,2092
3412,3648
3412,7057
3412,1910
8125,19988
8125,2116
8125,18316
8125,1991
8125,26394
8125,1996
8125,2000
8125,3751
8125,2002
8125,19133
8125,2004
8125,4605
8125,22313
8125,3743
8125,17375
8125,9444
8125,14074
8125,2121
8125,2013
8125,17398
12578,20119
8896,9318
2124,2002
2124,18268
2124,26122
2124,22426
2124,2039
2124,127
2124,13695
2124,22527
2124,25429
2124,22346
2124,1987
2124,24132
4613,26394
4613,21593
4613,465
4613,20086
4613,3676
4613,6688
3605,3753
3605,2098
3605,2265
3605,3637
3605,1318
7818,6669
7818,3874
10461,9311
10461,20620
9484,725
9484,1251
9484,16450
9484,18729
9484,454
9484,13205
9484,16452
9484,15373
9484,17308
9484,1795
9484,344
9484,829
9484,16800
9484,16230
9484,16229
9484,14246
9484,13830
9484,19232
9484,19347
9484,1067
897,1023
897,3884
897,4600
897,1147
897,9783
897,2394
897,9927
897,5244
897,6221
897,5102
897,6055
897,1018
897,3092
897,1019
897,23755
897,8081
897,1028
897,5237
897,5063
897,787
9503,20024
3747,2039
3747,2065
4349,2123
4349,25656
4349,1812
1485,10336
1485,10335
1485,1730
1485,2981
2853,2000
2853,3717
2853,20672
372,1991
372,2224
372,20743
372,27142
372,2021
372,2983
372,26599
372,6673
372,6449
372,17937
372,3289
372,19831
372,24062
372,26122
372,21517
372,722
372,1956
372,1803
372,4052
372,3133
7436,3633
8076,13911
8076,23016
437,4002
437,693
437,1676
437,9396
437,17498
437,13954
437,7721
437,9430
437,733
437,1240
437,1360
437,2819
437,1529
437,9462
437,17859
437,10277
437,9348
437,17490
437,17494
437,16413
337,332
208,17929
208,14350
208,20683
208,18142
208,22547
208,24229
208,26034
208,14246
208,25722
208,6258
208,175
208,20535
208,20536
208,20537
208,8456
208,11601
208,5701
208,9746
208,18019
208,18020
11156,8577
1426,3204
1426,926
1426,9210
1426,5202
1426,7975
1426,2194
1426,4030
12446,18892
12446,21715
6805,574
6805,20119
6805,20244
6709,2572
6709,21761
6709,26325
809,9086
809,14059
809,25794
809,935
809,5338
809,5362
809,13936
809,9962
809,15078
809,403
809,1644
809,756
809,1955
7502,14779
7502,9085
7502,16516
7502,4889
7502,9347
9979,8929
9979,8849
5757,3614
5757,1583
2468,2002
2468,24
2468,26782
2468,11651
621,454
621,9022
621,6792
621,24528
621,2029
621,987
621,2288
621,9377
621,9603
621,20119
621,20161
621,8591
7263,3844
7899,5376
7899,5642
7899,6991
7899,19022
3694,2039
3692,22314
3692,2039
3692,127
3692,5860
3692,2065
802,769
802,454
802,7680
802,6604
802,1280
802,9085
802,18559
802,8809
802,20457
802,1412
802,4771
802,10725
802,7989
802,16412
802,749
802,1546
802,1667
802,25256
802,9309
802,10439
746,273
746,714
4230,2115
8699,784
8699,16412
13058,24229
13058,26034
13058,22552
13058,26592
13058,26270
13058,23674
13058,23126
13058,23045
13058,23019
13058,26799
13058,22718
13058,23103
13058,25314
13058,25494
13058,22551
13058,22752
13058,23016
13554,26481
13554,26000
11362,11545
4402,2111
4402,26284
4402,93
4402,6258
4402,421
4402,886
4402,26434
3909,2039
1641,1998
1641,2076
12120,24550
12120,26537
12120,24549
12120,17739
1169,27142
1169,26599
1169,2083
1169,1225
1169,15246
1169,3648
1169,19802
1169,5395
12343,454
12343,9835
12343,18445
12343,21273
12343,18491
12343,18720
12343,17999
12343,18000
493,2572
493,3360
5591,17375
5591,4767
5591,3891
5591,3883
5591,3718
5591,3716
2108,1987
2108,6689
691,7817
691,7401
691,6990
691,22994
691,866
691,375
691,816
691,323
691,1242
691,14614
691,23026
691,23585
691,1031
691,1366
7952,7394
7952,8328
5105,18621
5105,18136
5105,18122
5105,7741
5105,6256
5105,866
5105,3445
5105,12063
5105,20115
5105,20191
5105,17285
5105,26554
3799,2039
3764,2039
9305,18253
9305,13569
2784,2984
2784,25780
2784,18084
2784,20692
2784,19263
2784,5376
2784,21739
2784,24323
2784,19282
2784,1991
2784,18286
2784,157
2784,94
2784,10054
2784,17721
2784,1996
2784,3629
2784,21816
2784,2002
2784,18139
494,24085
494,8770
494,8755
494,563
494,23917
494,622
494,1541
494,21511
494,1187
494,14047
494,2584
494,1228
494,3637
2308,1991
2308,3624
2308,3629
2308,2039
2308,3695
2308,20021
2308,19678
2308,7057
2308,1910
2709,1988
2709,2039
2709,3648
6229,2115
6229,449
6229,22
6229,3742
6229,574
6229,1217
6229,280
6229,167
6229,2574
6229,44
6229,2060
6229,556
6229,263
6229,2071
6229,67
6229,68
6229,69
6229,529
6229,1953
6229,130
290,18996
290,280
290,681
290,1195
290,20110
290,20117
290,20152
290,4006
290,15282
1926,2116
1926,22375
1926,13025
1926,1988
1926,3629
1926,3751
1926,14157
1926,22392
1926,3743
1926,3740
1926,22667
1926,17809
1926,19415
1926,23621
1926,2121
1926,20027
1926,2021
1926,10261
1926,17800
1926,2039
13146,454
13146,485
13146,742
13146,1311
13146,574
13146,14804
13146,9898
13146,465
13146,23453
13146,3762
13146,8842
13146,26418
13146,440
13146,722
13146,3133
13146,875
13146,2473
13146,8918
13146,13601
13146,702
11553,16450
11553,454
11553,354
11553,15373
11553,1795
11553,344
11553,4864
11553,14246
11553,2115
11553,1995
11553,16907
11553,103
11553,16516
11553,2214
11553,553
11553,449
11553,22
11553,1311
11553,742
11553,6599
435,3620
435,2116
435,2984
435,19263
435,3619
435,1991
435,1988
435,1737
435,18286
435,24456
435,18015
435,18016
435,1679
435,359
435,9387
435,9386
435,9393
435,9293
435,9294
435,15125
13321,454
13321,26400
13321,717
13321,1535
1405,26330
1405,13603
1405,672
1405,454
1405,318
1405,1283
1405,1394
1405,23262
1405,354
1405,9085
1405,15274
1405,1945
1405,98
1405,20912
1405,784
1405,3850
1405,24292
1405,2226
1405,2950
1405,9000
88,16359
88,1893
88,1067
88,2546
88,3124
88,21607
88,21616
88,21615
88,421
88,7800
88,7779
88,16370
88,7933
88,17675
88,12933
88,18242
88,18018
88,18060
88,13116
88,17949
4068,1995
4068,4020
5356,2982
5356,3662
17,2984
17,1991
17,18137
17,1996
17,3629
17,18289
17,1598
17,3751
17,2002
17,1933
17,18139
17,3102
17,1161
17,17
17,23
17,7667
17,3906
17,7673
17,3897
17,3740
722,711
8795,1403
8795,734
8795,2572
8795,19699
8795,22355
8795,20161
8795,20193
8795,20194
8795,20195
8795,20196
8795,20197
8795,20198
8795,20199
8795,20203
4996,21607
4996,3648
4996,3643
4996,4020
1411,1995
1411,17688
1411,2011
1411,2717
1411,1946
1411,1851
1411,1850
1411,1814
1411,465
1411,13577
1411,25217
1411,2262
1411,2098
1411,3633
1411,3637
1411,4020
1411,19802
13397,1946
94,15276
94,12429
94,12989
94,18795
94,18794
94,19259
94,19239
94,23806
94,11676
94,7239
94,1643
94,23024
94,22410
94,1451
94,13881
94,22173
94,1045
94,23908
94,24965
94,18881
10077,20119
10077,9260
10077,8098
3138,2045
3138,20020
3138,20021
3138,19678
3138,20109
12409,18524
12409,18507
12165,16729
13555,20615
4083,2004
4083,4605
4083,2011
3598,2005
3598,421
3598,2288
3598,2258
3598,2262
3598,2098
3598,3633
3598,2265
3598,3637
8102,26418
3844,2039
3844,3719
3844,7057
3844,1910
414,695
3023,2029
9072,20084
9072,22428
2230,1991
2230,3743
2230,2021
2230,2029
2230,3723
2230,19099
2230,1658
2230,2291
2230,2095
495,3971
495,9120
495,24085
495,9895
495,1121
495,4471
495,23453
495,3762
495,8815
495,866
495,752
495,1247
495,1501
495,882
495,18468
495,20615
495,20041
495,22338
495,19592
495,25204
8859,9182
8859,8098
8859,9260
13189,22928
13189,23085
13189,23388
13189,22383
13189,24210
3610,18996
3610,2098
5210,2981
2369,2984
2369,1988
2369,3624
2369,7665
2369,3741
2369,2011
2369,1768
2369,1894
2369,3736
2369,2121
2369,2012
2369,3723
2369,2039
2369,1696
2369,1697
2369,2978
2369,3630
2369,3648
2369,7057
2369,1910
5713,2815
5713,3648
12507,20103
12507,20231
223,16431
223,2000
223,17346
223,9290
223,9291
223,19133
223,21335
223,1747
223,17973
223,1387
223,1716
223,2957
223,4915
223,9444
223,1611
223,1553
223,2956
223,2121
223,20998
223,2013
11808,16875
11808,19457
11808,19466
11808,14876
11808,16583
11808,19497
11808,17704
11808,19210
11808,15506
11808,19563
11808,7455
11808,17113
11808,19659
11808,13831
1610,8029
1610,8030
1610,2076
9377,3637
9377,26554
8825,20606
8825,19245
8825,20294
8825,20561
8825,17318
8825,9086
8825,10037
8825,24040
8825,16875
8825,15373
8825,17309
8825,18341
8825,17316
8825,16510
8825,18398
8825,19299
8825,1945
8825,9391
8825,9390
8825,23402
12781,20695
12781,20432
8918,13830
8918,702
8918,709
8918,1178
8918,16414
1609,2076
657,9086
657,16875
657,18344
657,24444
657,15329
657,818
657,18748
657,18678
657,15311
657,1368
657,7455
657,681
657,1465
657,711
657,1938
657,3256
657,2258
657,10605
657,9807
657,9089
5131,9790
5131,10235
5131,5376
5131,22385
5131,11139
5131,886
5131,4938
5131,19787
5131,13611
9466,1107
9466,4511
5350,2982
5935,5860
5935,3648
5935,6689
1443,2019
2675,22890
2675,19019
2675,19020
2675,2083
2675,3648
1260,1611
1260,2956
1260,20999
1260,26711
1260,2089
1260,20370
1260,23921
1260,24838
11347,20654
11347,13468
11347,13261
11347,22006
11347,24031
11347,14022
11347,22922
11347,12972
11347,20839
11347,20840
11347,21618
11347,22814
11347,22815
11347,25192
11347,25191
11347,26798
11347,25660
11347,22860
11347,21707
1153,2511
1153,3116
1153,1974
1153,4063
1153,4062
531,1548
531,465
531,1310
12443,16411
11204,9875
11204,10101
11204,10099
389,2984
389,1991
389,1537
389,1503
389,1996
389,1998
389,26188
389,2002
389,1329
389,3743
389,1264
389,1731
389,2565
389,1752
389,2249
389,1552
389,1747
389,17973
389,1827
389,1826
15,1163
15,20794
15,20103
15,2300
15,22507
15,23466
15,19722
11333,16450
11333,17272
11333,12973
11333,11872
11333,2815
1608,1701
1608,3299
1608,2076
2318,1991
2318,1988
2318,3624
2318,21247
2318,2039
2318,19926
2318,3654
1221,22936
1221,1496
1221,15069
1221,19291
1221,20019
1221,17372
1221,3737
1221,421
1221,2039
1221,18431
1221,19678
1221,3676
1221,2098
1221,3633
1221,27236
1221,16423
1221,27306
1221,3637
1221,17985
1221,19805
4411,3733
4411,8765
4411,1615
4411,648
4411,936
4411,8771
4411,569
4411,1185
4411,563
4411,2584
4411,327
4411,3659
4411,474
3140,20103
3140,3292
3140,2579
3140,2045
3140,25447
3140,23466
3140,19722
643,672
643,13383
643,5376
643,18285
643,3131
643,1864
643,2272
643,5
643,485
643,9773
643,9308
643,24085
643,449
643,12
643,1170
643,19
643,20
643,21
643,22
643,377
256,5338
256,24187
256,8219
256,24030
256,8223
256,8230
256,18302
256,5347
256,20119
256,9943
256,10463
256,2311
256,1823
256,218
256,13911
256,3754
9586,16542
9586,20613
9586,18609
9586,17365
9586,8865
9586,10616
9586,1104
9586,7818
9586,6601
9586,24308
9586,24121
9586,14608
9586,13911
9586,15338
9586,19787
9586,19788
9586,15591
9586,14809
9586,14609
9586,19807
11930,18621
11930,18749
11930,18142
11930,21696
11930,16542
11930,20613
11930,18399
11930,20097
11930,20098
11930,21685
11930,19430
11930,20866
11930,20527
11930,20615
11930,18818
11930,18820
11930,18821
11930,23047
11930,24024
11930,20928
5317,2981
13038,20682
13038,20780
13038,24637
13038,24638
13038,22763
13038,22764
13038,22648
13038,23587
13038,25459
13038,23499
13038,22798
13038,22657
13038,23016
5355,2982
454,725
454,1251
454,1253
454,16450
454,719
454,454
454,9792
454,23262
454,24229
454,9085
454,18790
454,9864
454,14246
454,784
454,2226
454,1995
454,13830
454,6258
454,449
454,19
5747,18729
5747,354
5747,158
5747,2572
5747,16451
5747,19597
5747,18717
5747,18818
5747,18701
5747,6688
5747,5761
301,485
301,1215
301,22390
301,2577
301,294
3923,2069
3923,1169
3923,2065
3923,16357
3923,3633
5919,3637
12924,22561
12924,21435
1266,1620
394,1023
394,3884
394,4600
394,1147
394,9353
394,3049
394,1018
394,3092
394,1019
394,23755
394,8081
394,787
394,9277
394,8171
394,9217
394,5092
394,5411
394,6047
394,6447
394,7026
12478,16411
12478,19610
1658,2076
2634,2083
1933,354
1933,1991
1933,1988
1933,1737
1933,3624
1933,1996
1933,25852
1933,2002
1933,2119
1933,2121
1933,2012
1933,13858
1933,18253
1933,19019
1933,3727
1933,124
1933,6673
1933,6449
1933,2023
1933,1817
3232,3667
3232,2095
3232,3314
2028,1991
2028,1996
2028,7665
2028,3745
2028,23024
2028,2012
2028,2029
2028,2039
2028,1696
2028,1697
2028,127
2028,2271
2028,2291
2028,2073
2028,1987
2028,3667
2028,2083
2028,2978
2028,2095
2028,6446
3060,2029
5027,2407
2103,2004
2103,4605
2103,2011
2103,4935
2103,24022
2103,27238
2103,9897
2103,2039
2103,6680
2103,2070
2103,1169
2103,1987
2103,2083
2103,2258
2103,2262
2103,7057
2103,1910
2103,2098
2103,3633
2103,3637
5238,2978
3720,2039
12693,20538
12693,20012
12693,20693
12693,22530
12693,19345
12693,22561
12693,20605
6313,3695
9319,758
9319,1270
811,758
811,1270
811,878
811,1491
1901,2116
1901,1991
1901,1988
1901,24084
1901,3624
1901,20702
1901,17329
1901,17328
1901,1996
1901,3629
1901,22389
1901,12817
1901,12848
1901,3751
1901,2002
1901,3745
1901,15424
1901,15366
1901,27237
1901,2012
1647,2982
1647,2032
1647,2964
1647,2076
1647,3662
1647,2980
13109,20682
13109,26925
13109,26045
13109,26903
13109,23048
13109,23899
5076,2582
5076,3463
5076,3461
5128,454
5128,18445
5128,2790
5128,5078
5128,18384
5128,17539
5128,18720
3705,2039
6662,3720
64,19259
64,3292
64,2579
64,2036
64,5841
64,5840
64,25731
64,25803
64,18881
64,18695
64,1807
64,2281
64,3704
64,13800
64,13795
64,4941
64,13798
64,13801
64,1166
64,1183
4280,2071
4280,162
3712,2039
3712,20086
1291,2113
1291,2982
1291,1996
1291,15586
1291,2032
1291,20382
1291,15718
1291,3719
1291,3718
1291,2076
4232,2115
7640,5109
9417,26666
9417,20119
1973,5376
1973,2982
1973,1996
1973,1502
1973,1844
1973,1987
1973,3668
2029,6671
2029,23912
2029,2045
2029,20092
2029,2989
2029,1987
2029,2089
2029,10550
1631,2032
1631,8029
1631,8030
1631,20931
1631,2076
12376,24321
12376,22997
12376,20696
12376,20442
12376,18398
12376,24325
12376,23121
12376,20788
12376,24291
12376,20912
12376,23017
12376,24292
12376,26231
12376,22549
12376,21692
12376,21695
12376,24738
12376,24155
12376,23282
12376,19241
8027,16450
8027,454
8027,5376
8027,9792
8027,744
8027,18398
8027,12179
8027,20780
8027,17354
8027,7691
8027,7206
8027,8809
8027,7240
8027,20457
8027,14804
8027,19427
8027,14018
8027,16583
8027,23455
8027,26901
2668,2116
2668,1991
2668,3624
2668,2983
2668,26122
2668,2039
2668,2301
2668,16341
2668,2083
2668,2978
2967,2021
2967,13569
8367,8884
8367,20119
8367,9962
1811,1991
1811,1503
1811,3627
1811,1700
1811,1996
1811,2000
1811,2002
1811,3743
1811,3740
1811,2121
1811,2012
1811,2013
1811,1902
1811,2021
1811,3726
1811,2029
1811,1440
1811,2045
1811,3716
1811,3715
479,24227
479,17318
479,1126
479,24403
479,22376
479,9085
479,22547
479,15373
479,24152
479,2111
479,93
479,4864
479,15370
479,23021
479,997
479,1928
479,3753
479,6804
479,784
479,2115
920,3295
920,865
920,890
3683,2011
3683,9445
5366,2983
13028,22530
13028,20780
13028,23144
9320,6029
9320,6241
9320,8047
12943,23426
12943,21424
12943,21106
6603,3719
785,732
785,19479
11182,14521
1361,4618
1361,22406
1361,24742
1361,7492
1361,8957
1361,8029
1361,2964
1361,6854
1361,6628
1361,5224
1361,24088
1361,26149
1361,2954
1361,8053
1361,5079
1361,8069
1361,8070
1361,8073
1361,23460
1361,4560
3838,2983
3838,2039
3838,1696
3838,7057
3838,1910
11309,16450
11309,17271
11309,18621
11309,20431
11309,19260
11309,20683
11309,454
11309,18096
11309,25996
11309,23262
11309,24018
11309,22547
11309,16875
11309,18579
11309,22737
11309,22738
11309,18346
11309,18337
11309,20720
11309,20633
10188,12980
10188,11843
10188,18845
10188,9557
10188,9252
10188,12305
3881,2039
3881,7057
3881,1910
775,725
775,1253
775,1423
775,1649
775,924
775,4006
775,985
9367,5822
9367,5078
9367,6846
9367,7677
9367,8754
9367,8456
9367,5862
9367,7073
9367,7738
9367,7747
9367,5252
9367,5844
9367,6042
9367,5785
9367,5829
9367,7758
9367,7475
9367,6235
9367,5382
9367,6456
534,1548
534,465
534,1632
534,881
13150,960
13150,23453
12564,20119
12695,19255
12682,20252
9430,2517
9430,2205
9430,5406
9430,866
9430,1107
9430,20119
2721,1988
2721,2039
3891,2039
3891,3719
3891,3633
12710,19659
3883,2039
3883,8852
3883,13608
3883,12577
3883,3648
3883,7057
3883,1910
4886,7826
4886,2301
4886,1504
4886,8082
4886,19751
4886,24076
4886,22291
11009,8973
2075,2984
2075,1991
2075,1988
2075,3743
2075,2021
2075,1987
2075,3667
2075,2978
2075,3655
2075,2092
2075,2095
6033,3648
6760,20424
6760,18046
6760,3728
6760,2055
6760,2288
6760,160
6760,19811
10119,9368
10119,10616
10119,17990
10119,17944
10119,17992
10119,9940
10119,13772
10119,10352
10119,9128
10119,9049
10119,18141
10119,11139
10119,9805
10119,20197
10119,20203
10119,13872
10119,13878
10119,15008
882,9746
882,19386
882,9343
882,10135
882,10136
882,10134
882,1386
882,825
8797,20109
8797,20113
8797,20114
8797,20115
8797,23787
8797,20119
8797,20129
8797,20132
8797,20134
8797,20219
8797,20248
8797,20249
13298,26328
13298,26330
13298,22386
13298,24493
13298,25998
13298,26278
13298,26279
13298,26275
13298,26835
816,768
816,1279
9521,20250
9521,714
276,741
276,1248
276,1317
276,1376
276,234
276,20119
5022,24393
5022,18524
5022,18507
5022,20443
5022,24290
5022,24413
5022,22547
5022,17954
5022,5694
5022,23672
5022,16542
5022,20613
5022,21942
5022,18808
5022,19076
5022,22481
5022,22403
5022,24733
5022,25308
5022,24155
4354,2123
7817,6669
7817,3874
6284,3676
6284,17985
6284,1452
13233,23865
13233,25334
2011,13730
2011,3743
2011,2013
2011,4767
2011,3718
2011,3717
2011,3716
2011,3715
2011,2271
2011,1987
11525,15331
11525,9045
11525,8865
11525,16561
11525,7821
11525,14876
11525,23604
11525,11603
11525,866
11525,9742
935,1126
935,454
935,21652
935,21127
935,9071
935,5376
935,24322
935,4876
935,20270
935,12973
935,22002
935,21691
935,23913
935,22114
935,21423
935,21104
935,20460
935,877
935,1895
935,23117
10021,5376
10021,18976
10021,18840
10021,18839
10021,18214
10021,18215
10021,18841
10021,18842
10021,18217
10021,18218
10021,18985
10021,753
10021,2504
10021,18237
10021,18236
10021,18846
10021,18847
10021,18239
10021,18238
10021,18851
12780,20682
6548,3718
262,17318
262,22375
262,9085
262,25955
262,6804
262,1996
262,14998
262,22389
262,18289
262,4884
262,11854
262,6669
262,3874
262,2011
262,1596
262,1768
262,1894
262,3098
262,421
262,2012
2190,1991
2190,19133
2190,21335
2190,3740
2190,3278
2190,2013
2190,6672
2190,26617
2190,3719
2190,2045
2190,3718
2190,19047
2190,6679
2190,20674
6108,3648
12556,20119
742,273
742,714
973,924
3252,3745
3252,2095
3252,6446
13287,23899
13287,25619
10026,24158
10026,8082
8382,24000
8382,16287
8382,16281
8382,17689
8382,7455
8382,24008
8382,7236
8382,9536
8382,9538
8382,9537
8382,8149
8382,6003
8382,9676
1389,2209
1389,9036
1389,2960
795,2005
795,741
795,1248
795,2584
795,327
795,163
795,138
795,3651
3743,17970
3743,2039
9231,2032
2224,1991
2224,1988
2224,17721
2224,1721
2224,17684
2224,2565
2224,2013
2224,3731
2224,3723
2224,24158
4995,5022
4995,7839
4995,7841
4995,18241
4995,24278
4995,8482
4995,9716
4995,2525
4995,5375
4995,20617
4995,24237
4995,25328
4995,5743
4995,9313
4995,2432
4995,5848
4995,13803
4995,5215
3721,2039
3721,2065
12487,19401
12487,19794
11361,14104
11361,13560
5934,11702
5934,3637
1451,1998
1451,2019
1451,5224
1451,1916
1451,2952
1451,2981
1451,2300
1451,2077
1451,2979
2064,2002
2064,3743
2064,2039
2064,2271
2064,2075
2064,1819
2064,1987
2064,26103
2064,2092
2064,3648
2064,2262
2064,7057
2064,1910
5739,3860
5739,3420
6001,24227
6001,19246
6001,20295
6001,19988
6001,2116
6001,3618
6001,1991
6001,1988
6001,1737
6001,19292
6001,24084
6001,3624
6001,715
6001,306
6001,1230
6001,1679
6001,359
6001,23569
6001,23566
6001,23565
3740,22314
3740,2039
3740,18833
3740,3648
3740,17985
13576,25575
13576,25320
7739,18833
7739,6606
7740,22990
7740,18833
7740,6606
12808,26676
12808,22928
12808,21608
12808,21245
12808,21254
12808,21255
606,1825
606,3315
606,559
13322,454
831,22422
831,926
831,4909
831,9718
831,1742
831,941
831,6007
831,20119
13259,20620
3124,23453
3124,2045
3124,3718
736,16450
736,18436
736,18900
736,26546
736,2815
736,3720
736,13308
736,273
736,714
4565,163
4565,138
4565,3653
4565,24245
4565,2262
4565,159
4565,18002
5716,3204
6851,3740
215,9994
215,9995
215,1991
215,18015
215,23025
215,3751
215,449
215,2002
215,15363
215,20784
215,23523
215,181
215,11676
215,9278
215,3743
215,24742
215,3740
215,17686
215,2958
215,14383
11442,12846
4624,2258
4624,2265
4330,454
4330,12115
4330,12965
4330,9940
4330,926
4330,2205
4330,3871
4330,5406
4330,866
4330,1107
4330,11139
4330,2060
4330,2258
4330,8591
4330,8238
4330,2093
4330,2262
4330,8686
4330,5761
12427,19083
12427,19401
2507,2002
2507,9002
2507,17688
2507,2039
2507,26325
2507,25217
2507,5364
2507,2288
2507,20119
2507,8454
2507,23520
2507,4473
2507,4900
2507,3421
2507,2262
2507,18001
2507,22365
2507,9307
3141,19133
3141,2045
3141,3718
3141,19047
3141,19099
3141,23960
3141,18685
12465,22102
12465,21404
12465,20359
12465,20360
12465,20471
12465,26409
12465,23283
12465,23971
12465,25132
12465,25139
12465,25147
12465,23677
12465,26009
12465,20620
12465,19750
12465,21745
12465,21815
12465,25979
12465,19751
12465,22359
4488,20117
4488,2258
4488,3633
4488,24105
2365,2012
805,20607
805,20566
805,21333
805,19379
805,13855
805,14324
805,887
805,1517
805,19453
805,20364
805,19455
805,1045
805,927
805,866
805,1652
805,1801
805,749
805,25674
805,1668
805,843
1667,2032
1667,6030
1667,6029
1667,2089
1559,3743
1559,188
1559,1494
1559,2076
1559,2079
1559,2258
5160,20359
5160,20360
5160,20361
5160,20676
5160,18729
5160,16449
5160,19271
5160,19275
5160,23262
5160,744
5160,17294
5160,16452
5160,22547
5160,10062
5160,9020
5160,20912
5160,20448
5160,18138
5160,18123
5160,18124
13459,26328
13459,26330
13459,24425
13459,6258
13459,19709
13459,20780
13459,25958
13459,24770
13459,24339
13459,20841
13459,26368
13459,21131
13459,25316
13459,25462
13459,23082
13459,24242
13459,22754
13459,9976
13459,13029
13459,25618
399,3620
399,2116
399,2984
399,1991
399,1537
399,20702
399,1503
399,1207
399,3627
399,1996
399,1707
399,3629
399,1459
399,2000
399,1598
399,3751
399,23704
399,25852
399,2002
399,3906
5362,2983
9270,14243
1275,16450
1275,19163
1275,18142
1275,1988
1275,3743
1275,24742
1275,24296
1275,20457
1275,3740
1275,17809
1275,22115
1275,22116
1275,22766
1275,3741
1275,2957
1275,9187
1275,6006
1275,2581
1275,2021
1275,1218
6233,581
6233,134
12505,20102
12505,19698
12505,20248
3967,2116
3967,2070
3967,2978
10322,9783
10322,8850
10322,10959
4603,2375
4603,1963
4603,2926
4603,3118
8155,7520
8155,8350
8155,6694
8155,7969
8155,5085
8155,7122
8155,7448
8155,1012
8155,7236
8155,6579
8155,6871
8155,6848
8155,5211
8155,6002
8155,8388
8155,8086
8155,7449
9301,7122
9301,1012
9301,8388
9053,8081
9053,8171
9053,5092
9053,6047
9053,6447
9053,7026
13207,22997
13207,24045
13207,24291
13207,23775
13207,26925
13207,24155
13207,24002
13207,25794
13207,23909
13207,23677
13207,23679
13207,26043
13207,26009
13207,25602
12121,17647
13092,2984
13092,2002
13092,19133
13092,4916
13092,2021
13092,2029
13092,25046
13092,19099
13092,23105
11240,21234
11240,9946
10004,19294
10004,15302
10004,13857
10004,23007
10004,22988
10004,22944
10004,22987
10004,22373
10004,22923
10004,22372
10004,23063
10004,22945
10004,22724
10004,20811
10004,21328
10004,22296
10004,24300
10004,23848
10004,21675
10004,21676
1894,1991
1894,3624
1894,3462
1894,1497
1894,1679
1894,359
1894,4059
1894,6668
1894,1996
1894,3751
1894,2002
1894,26094
1894,2011
1894,23621
1894,2121
1894,2012
1894,2254
1894,5413
1894,3728
1894,2029
2339,1991
6632,3719
5018,1154
5018,7391
5018,1870
1374,13896
1374,13907
1374,22545
1374,22733
1374,744
1374,6599
1374,7707
1374,9051
1374,14701
1374,5015
1374,14683
1374,15297
1374,13744
1374,2258
1374,8577
1374,6410
1374,6972
1374,2693
1374,981
1374,3839
242,204
3382,2300
1189,2572
1189,13560
1189,741
1189,1317
1189,817
1189,1370
1649,2032
1649,2076
10081,987
10081,9831
13144,1359
13144,23074
13144,23453
13144,581
1433,983
1433,1648
1433,16875
1433,2384
1433,1359
1433,14843
1433,15329
1433,11665
1433,14961
1433,14803
1433,8213
1433,13259
1433,13527
1433,2002
1433,449
1433,229
1433,9415
1433,24336
1433,19441
1433,19440
899,4897
899,1023
899,3884
899,4600
899,2394
899,1018
899,3092
899,1019
899,1028
899,787
899,846
899,3387
2860,2000
1761,2121
12935,22001
1053,983
1053,1648
688,1469
688,3295
688,776
688,866
688,2232
688,865
688,375
688,1242
688,890
274,13379
274,6163
274,3824
274,234
274,993
274,1653
274,708
13208,24321
13208,24325
13208,23775
13208,22799
13208,26164
13208,24375
1492,1998
1492,7826
1492,8765
1492,6240
1492,14524
1492,14525
1492,5386
1492,5387
1492,10335
1492,10336
1492,2981
1492,2979
13564,24325
447,16450
447,10235
447,9790
447,454
447,5376
447,16312
447,2541
447,9085
447,20654
447,1945
447,7230
447,22552
447,13253
447,20457
447,574
447,421
447,877
447,4885
447,1412
447,7863
4205,2111
4205,93
4205,23400
4205,2115
4205,26963
4205,26710
4205,690
4205,312
4205,259
4205,421
4205,2572
4205,13569
4205,3719
4205,16349
4205,3718
4205,24265
4205,26071
4205,886
4205,10491
4205,23610
13012,23021
13012,26134
13012,22761
13012,24259
13012,20818
8585,18253
3062,2029
554,13907
554,15257
554,8761
554,8760
554,8748
554,7707
554,3070
554,3447
554,26598
554,9471
554,15744
554,987
554,12589
554,13040
554,12877
554,9616
554,9188
554,8429
554,3847
554,4896
1872,2116
1872,2984
1872,1991
1872,1503
1872,1207
1872,2115
1872,1700
1872,1995
1872,1996
1872,1707
1872,3629
1872,2000
1872,2001
1872,1721
1872,3751
1872,2002
1872,3745
1872,3898
1872,4605
1872,2003
7610,5860
3888,2039
3888,7057
3888,1910
1082,18285
1082,24256
1082,354
1082,15301
1082,98
1082,23569
1082,23566
1082,23565
1082,23562
1082,23568
1082,23567
1082,23564
1082,23563
1082,4002
1082,8917
1082,25722
1082,690
1082,20720
1082,20744
1082,6238
3966,2070
