id,collectedIssuesId
1255,194
1255,195
1255,196
1255,190
1252,333
1252,364
1252,339
1252,318
1252,14460
1252,14461
1226,280
1226,359
1226,12826
1226,12825
1247,207
1247,270
1247,263
1247,208
1237,15622
1237,15621
1237,8196
1237,8185
1237,8173
1237,8162
1237,8151
1237,8140
1237,8129
1237,8118
1237,8107
1237,8096
1240,97
1240,111
1240,112
1240,113
1240,114
1243,7175
1243,7163
1243,7152
1243,7141
1243,7130
1243,7119
1243,7108
1243,7097
1243,7086
1243,7075
1238,16076
1238,16075
1238,16074
1238,16073
1238,16072
1238,16071
1238,16070
1228,6736
1228,6733
1228,6731
1228,6730
1228,6729
1228,6728
1228,6726
1228,6725
1231,11434
1231,11427
1231,11422
1231,10008
1233,18976
1223,387
1223,20071
1223,20070
1223,20069
1223,20068
1223,20067
1367,8125
1367,8110
1367,8109
1204,160
1204,18483
1204,18482
1204,18480
1204,18479
1204,18481
1204,18484
1207,18830
1207,18829
1207,18828
1207,18827
1207,18826
1214,324
1214,17555
1214,17554
1214,17553
1214,17552
1214,17551
1214,17550
1211,8085
1211,8074
1211,8442
1211,8431
1211,8420
1211,8409
1211,8398
1211,8387
1211,8295
1211,8184
1211,8073
1210,129
1210,130
1210,10329
1210,10328
1210,10327
1210,10322
1205,234
1205,14264
1205,14259
1205,14247
1205,14236
1205,14225
1206,197
1206,18853
1206,18852
1206,18843
1206,18832
1208,6816
1208,6804
1216,4055
1216,3526
1216,3116
1216,2402
1216,2296
1216,12385
1216,1855
1216,1655
1216,1424
1216,864
1216,689
1216,467
1216,223
1216,18153
1216,18155
1216,18152
1216,18151
1216,18150
1216,18149
1216,18148
1213,7064
1213,7052
1213,7041
1213,7030
1213,7019
1213,7008
1213,6997
1213,6986
1213,6975
1213,6964
1212,18986
1212,18985
1212,18984
1212,18982
1212,18981
1212,18980
1212,18979
1212,18978
1212,18977
1212,18956
1200,15034
1200,15032
1200,15031
1200,15030
1200,15029
1200,15028
1202,307
1202,20541
1202,20540
1202,20539
1202,20562
1202,20561
1202,20560
1195,12824
1195,12823
1195,12822
1195,12821
1195,12820
1199,15390
1199,15389
1199,15387
1199,15386
1199,15385
1199,15384
1194,12845
1194,12844
1194,12843
1194,12839
1194,12828
1194,12817
1174,11832
1177,18171
1177,18170
1177,18169
1177,18168
1177,18167
1170,324
1170,17555
1170,17554
1170,17553
1170,17552
1170,17551
1170,17550
1172,15654
1172,15652
1172,15651
1172,15650
1172,15649
1184,15034
1184,15032
1184,15031
1184,15030
1184,15029
1184,15028
1171,12824
1171,12823
1171,12822
1171,12821
1171,12820
1175,15594
1175,15592
1175,15591
1175,15590
1183,14874
1183,14873
1183,14872
1183,14871
1183,14870
1183,14869
1168,18292
1168,18291
1168,13406
1168,13421
1168,13420
1168,13419
1168,13418
1186,15725
1186,15724
1186,15723
1186,15722
1186,15720
1186,15719
1186,15718
1186,15717
1190,18290
1190,18289
1190,18288
1190,18287
1190,18286
1192,12479
1192,12478
1192,12476
1192,12475
1192,12474
1192,12473
1192,12472
1192,12471
1192,12470
1192,12469
1185,13170
1185,13169
1185,13171
1185,12358
1185,12356
1185,12369
1185,10342
1187,14454
1187,14452
1187,14453
1187,14451
1187,14450
1165,11687
1165,11686
1165,11685
1165,11683
1165,11682
1165,11681
1165,11680
1165,11679
1165,11678
1165,11677
1164,11327
1164,11326
1164,11324
1164,11323
1164,11322
1164,11321
1164,11320
1164,11319
1164,11318
1164,11317
1164,11316
1164,11315
1164,11313
1164,11312
1164,11311
1164,11310
1164,11309
1164,11308
1164,11307
1164,11306
1163,18164
1163,18163
1163,18162
1163,18161
1163,18160
1169,11063
1169,11062
1169,11060
1169,11059
1169,11058
1169,11057
1169,11056
1169,11055
1169,11054
1169,11053
1169,11052
1169,11051
1169,11049
1169,11048
1169,11047
1169,11046
1169,11045
1169,11044
1169,11043
1169,11042
1161,10988
1161,10987
1161,10986
1161,10996
1161,10995
1161,10994
1161,7695
1161,10993
1161,10992
1161,10991
1161,10990
1161,10989
1161,10985
1151,15725
1151,15724
1151,15723
1151,15722
1151,15720
1151,15719
1151,15718
1151,15717
1153,14454
1153,14453
1153,14452
1153,14451
1153,14450
1152,13170
1152,13169
1152,13171
1152,12358
1152,12356
1152,12369
1152,10342
1148,9674
1148,9796
1148,9795
1148,9794
1148,9793
1148,9792
1148,9791
1148,9790
1148,9789
1148,9788
1148,9787
1148,9784
1148,9783
1148,9782
1148,9781
1148,9780
1148,9779
1154,17180
1154,17179
1154,17178
1154,17177
1154,17176
1154,17175
1154,17174
1147,12468
1147,12467
1147,12465
1147,12464
1147,12463
1147,12462
1147,12461
1147,12458
1147,12447
1147,12436
1147,12425
1149,18290
1149,18289
1149,18288
1149,18287
1149,18286
1155,18805
1155,18804
1155,18803
1155,18802
1133,6721
1133,6720
1133,6718
1133,6717
1133,6715
1133,6714
1133,6713
1133,6712
1142,10597
1142,10596
1142,10595
1142,10594
1142,10593
1142,10592
1135,14867
1135,14866
1135,14865
1135,14864
1135,14863
1135,14862
1135,14861
1140,16266
1140,16265
1140,16264
1140,16263
1140,16262
1140,4878
1139,20066
1139,20065
1139,20064
1139,20062
1139,20061
1139,20060
1139,20059
1132,18975
1132,18974
1132,18973
1132,18972
1132,18971
1132,18970
1132,18964
1132,18963
1132,18962
1132,18961
1132,18960
1132,18959
1132,18958
1138,12819
1138,12818
1138,12848
1138,12847
1138,12846
1130,11327
1130,11326
1130,11324
1130,11323
1130,11322
1130,11321
1130,11320
1130,11319
1130,11318
1130,11317
1130,11316
1130,11315
1130,11313
1130,11312
1130,11311
1130,11310
1130,11309
1130,11308
1130,11307
1130,11306
1123,15026
1123,15025
1123,15024
1123,15023
1123,15021
1121,15648
1121,15647
1121,15646
1121,15645
1121,15644
1125,13961
1125,13960
1125,13959
1125,13958
1125,13957
1126,18825
1126,18824
1126,18823
1126,18822
1126,18821
1122,8255
1122,8254
1122,8253
1122,8252
1122,8250
1122,8248
1122,8247
1122,8246
1122,8245
1119,12414
1119,12543
1119,12532
1119,12521
1119,12510
1119,12499
1119,12488
1119,12477
1119,12466
1119,12413
1113,18685
1113,17549
1113,19940
1113,18684
1113,18683
1113,18682
1113,18681
1113,18680
1113,18679
1113,18678
1107,16048
1107,16047
1107,16046
1107,16045
1115,20559
1115,20558
1115,20557
1115,20556
1115,20549
1115,20538
1114,15578
1116,19460
1116,19462
1116,19464
1116,19459
1116,19461
1116,19463
1111,10562
1111,10560
1111,10559
1111,10547
1111,10545
1106,14449
1106,14448
1106,14447
1106,14446
1106,14445
1106,14444
1097,7038
1097,7037
1097,7036
1097,7035
1097,7034
1097,7033
1097,7032
1097,7031
1097,7028
1097,7027
1103,18409
1103,18411
1103,18408
1103,18410
1103,18412
1099,14132
1099,14131
1099,14130
1099,14129
1099,14128
1099,14127
1102,10923
1102,10922
1102,10921
1102,10920
1102,10919
1102,10554
1102,10553
1102,14806
1104,20015
1104,20014
1104,20013
1104,20012
1104,20011
1104,20010
1098,17548
1098,17547
1098,17546
1098,17544
1098,17543
1098,17542
1100,20019
1100,20018
1100,20017
1100,20016
1093,13417
1093,13416
1093,13415
1093,13414
1093,13405
1094,16259
1094,16258
1094,16257
1094,16256
1094,16255
1094,16254
1094,16253
1094,4877
1092,14860
1092,14859
1092,14858
1092,14856
1092,14855
1083,15020
1083,15019
1083,15018
1083,15017
1083,15016
1083,15015
1083,15014
1083,15013
1083,15012
1028,17975
1028,17974
1028,17973
1028,17972
1028,17971
1028,17970
1028,17969
1028,17968
1028,17967
1028,17966
1028,17964
1028,17963
1028,17962
1028,17961
943,18767
943,18766
943,18765
943,18764
943,18763
1176,14459
1176,14458
1176,14457
1176,14456
1176,14455
1118,8911
1118,8910
1118,8909
1118,8908
1118,8907
1118,8906
942,18762
942,18771
942,18761
942,18770
942,18760
942,18769
942,18759
942,18768
942,18758
942,18757
1087,20058
1087,20057
1087,20056
1087,20055
1087,20054
1087,20053
1033,12404
1033,12403
1033,12402
1033,12412
1033,12411
1033,12410
1033,12409
1033,12408
1033,12407
1033,12406
1033,12405
1033,6946
999,10558
999,10557
999,10556
999,10555
956,15633
956,15632
956,15630
956,15629
956,15628
956,15627
1016,14854
1016,14853
1016,14852
1016,14851
1016,14850
1016,14849
1079,13818
1079,13817
1079,13816
1079,13815
1079,13814
1079,13810
1079,13799
1079,13798
1079,13797
1079,13789
1007,10918
1007,10917
1007,10916
1007,10915
1007,10914
1007,10913
1043,7383
1043,7382
1043,7381
1043,7380
1043,7379
1043,7378
1043,7377
1043,7376
1070,18814
1070,18813
1070,18812
1070,18811
987,14830
987,14833
987,14834
987,10192
987,10194
987,14831
987,10193
987,10191
982,18801
982,18800
982,18799
982,18798
988,10190
988,10189
988,10188
988,10187
988,10186
988,10185
1020,15711
1020,15709
1020,15708
1020,15707
1020,15706
1020,15705
1020,15704
1020,15703
1038,17540
1038,17539
1038,17538
1038,17537
1038,17535
1038,17533
1038,17532
1038,17531
1038,17530
1038,17529
1038,17528
1038,17527
1038,17526
984,14443
984,14441
984,14442
984,14440
1048,20417
1048,20416
1048,20415
1048,20414
1015,14848
1015,14847
1015,14845
1015,14844
1015,14843
1015,14842
1015,14841
1015,14840
994,14952
994,14951
994,14950
994,14949
994,14948
994,14947
994,14946
959,8213
959,8210
959,8209
959,8208
959,8204
959,8203
959,8202
983,14439
983,14438
983,14437
983,14436
983,14435
983,14434
1062,20037
1062,20036
1062,20035
1062,20034
1062,20033
1062,20032
1078,18410
1078,18412
1078,18409
1078,18411
1078,18408
1067,10029
1067,6922
1004,6711
1004,6710
1004,6709
1004,6708
1004,6707
1004,6703
1004,6702
953,15686
953,15675
953,15664
953,15653
953,15642
953,15631
953,15620
953,15609
962,20083
962,20082
962,20081
962,20074
962,20063
962,20052
997,10535
997,10531
997,10530
997,10529
997,12105
997,12104
997,12103
1031,15794
1031,15793
1031,15792
1031,15791
1073,18670
1073,18669
1073,18668
1073,18667
1073,18666
1073,18665
1073,18663
940,14811
940,14810
940,14809
940,7372
940,7371
940,7370
1090,234
1090,14264
1090,14259
1090,14247
1090,14236
1090,14225
1034,7066
1034,7059
1034,7058
1034,7057
1034,6944
1034,7022
1034,7021
1034,6942
954,15615
954,15614
954,15613
954,15612
954,15611
954,15610
954,15694
1005,10925
1005,10924
1005,14808
1005,14807
1005,14806
1005,14805
1032,13752
1064,20015
1064,20014
1064,20013
1064,20012
1064,20011
1064,20010
947,4624
947,4623
947,4622
947,4620
947,4619
947,4618
1042,7376
1042,7480
1042,7479
1042,7478
1221,15794
1221,15793
1221,15792
1221,15791
1077,18471
1077,18470
1077,18469
998,10544
998,10543
998,10542
998,10541
998,10540
998,10537
998,10536
1014,14839
1014,14838
1014,14837
1014,14836
1014,14923
1014,14912
17469,15526
17469,9696
17469,9694
17469,9693
17469,9692
17469,9691
17469,9690
17469,9689
17469,9688
17469,9687
17469,9686
17483,227
17483,14533
17483,14532
17483,14531
17483,14530
17468,11333
17468,11332
17468,11331
17468,11329
17468,11328
17468,11293
17468,11291
17468,11290
17468,11289
17468,11288
17468,11287
17468,11286
17468,11285
17468,11284
17468,11283
17468,11282
17468,11280
17473,17156
17473,17155
17467,11032
17467,11031
17467,11027
17467,11026
17467,11025
17467,11024
17467,11023
17467,11022
17467,11021
17467,11020
17467,11019
17467,11096
17471,10443
17474,1552
17474,1551
17474,1455
17474,1454
17463,2013
17463,1911
17463,1789
17463,1783
17463,1684
17462,9685
17462,9683
17462,9682
17462,9681
17462,9680
17462,9679
17462,9678
17462,9677
17462,9676
17462,9675
17470,1621
17470,1521
17470,1425
17470,28
17470,928
17470,838
17464,15716
17464,15715
17464,15714
17464,15713
17464,15712
17457,18414
17457,9297
17457,9296
17457,18454
17457,18453
17457,9295
17457,9294
17457,18452
17457,9293
17457,9292
17466,7481
17466,11338
17466,11337
17466,11335
17466,11334
17466,11330
17465,11442
17465,11441
17465,11440
17465,11438
17465,11436
17465,11435
17465,11414
17465,11413
17465,11412
17465,11410
17465,11409
17465,11408
17465,11407
17465,11406
17465,11396
17465,11395
17465,11394
17465,11392
17465,11391
17465,11390
