id,storiesId
9835,75517
9022,61796
9022,61797
9022,61798
9022,61799
9022,69482
9022,69483
15622,94893
15622,94894
19264,114249
19264,114250
19264,117708
19264,117709
21739,133076
21739,133077
20687,123773
20687,123774
17287,103058
17287,103059
1489,1163
1489,1164
1489,1165
1489,1166
1489,1167
1489,1168
1489,1169
1489,1170
1489,1171
1489,1172
1489,1175
1489,1176
1489,65856
17286,103054
17286,103055
20688,123793
20688,123794
1164,6317
1164,65633
18096,108067
18096,108068
19266,114253
19266,114254
19262,114185
193,230
193,65246
19267,114255
19267,114256
236,306
236,307
318,418
318,419
318,1018
318,1019
318,1020
318,1021
318,1022
318,1023
1292,1137
1292,1138
1292,1139
1292,1140
1292,1141
1292,1142
1292,1145
1292,1146
1292,1663
1292,1664
1292,1665
1292,1666
1292,6558
1292,65717
1291,1137
1291,1138
1291,1139
1291,1140
1291,1141
1291,1142
1291,1145
1291,1146
1291,1663
1291,1664
1291,1665
1291,1666
1291,6556
1291,6557
1283,1125
1283,1126
1283,1143
1283,1144
1283,1147
1283,1148
1283,1149
1283,1150
1283,1151
1283,1152
1283,1153
1283,1154
1283,65710
1394,1155
1394,1156
1394,1157
1394,1158
1394,1159
1394,1160
1394,1161
1394,1162
1394,65783
3,65081
13863,90183
13863,90545
20693,123807
20693,123808
1229,6433
1229,6434
20695,123837
20695,123838
8925,68627
8806,60361
8806,60362
8806,61084
8806,61085
14560,89862
14560,89863
19265,114251
16312,96240
16312,96241
6604,51400
6604,51401
6604,52516
6604,52517
6604,52880
6604,52881
7309,68624
17749,105893
17749,105894
17750,105895
17750,105896
14933,91366
14933,91367
5269,47695
5269,47696
13043,81543
13043,81902
13043,82173
13043,82188
13043,113192
13043,113193
13043,113194
13043,146694
13043,146695
13043,146696
14987,91546
14987,91547
14684,90199
14684,90200
9544,64013
9544,64014
14986,91544
14986,91545
18445,110067
18445,110068
25678,156358
25678,156359
20327,121103
20327,121104
19632,116327
19632,116328
19632,116331
19632,116332
19632,116333
19632,116334
19632,116335
19632,116336
19632,116337
19632,116338
19632,117542
19632,117543
19632,117617
19632,117618
19632,117619
19632,117621
19632,117622
19632,121691
19632,121692
19632,123829
22545,133110
22545,133111
22545,133112
22545,133113
22545,133114
22545,133115
22545,133116
22545,133117
22545,133118
22545,133119
22545,133120
22545,133121
22545,133122
22545,133123
22545,133124
22545,133125
22545,133126
22545,133127
22545,133128
22545,133129
22733,134587
22733,134588
22734,134589
22734,134590
22735,134591
22735,134592
24409,146753
24409,146754
22186,130949
22186,130950
22857,134853
22857,134854
16371,96763
16371,96764
16371,96765
16371,96766
22736,134593
22736,134594
23769,141628
23769,141629
23906,142910
23906,142911
24321,145800
24321,145801
17834,106848
17834,106849
17834,106850
17834,106851
17834,106852
17834,106853
17834,106854
17834,106855
17834,106856
17834,106858
17834,106860
17834,106862
17834,106864
17834,106866
17834,106868
17834,106870
20410,121575
20410,121576
22377,131565
22377,131566
23446,139720
23446,139721
20411,121577
20411,121578
20412,121579
20412,121580
23966,143296
23966,143297
21653,129370
21653,129371
21654,129372
21654,129373
22108,130811
22108,130812
22109,130813
22109,130814
24411,146765
24411,146766
18142,108279
18142,108280
18142,108281
18142,108282
18142,108283
18142,108284
18142,108285
18142,108286
18142,108287
18142,108288
18142,108289
18142,108290
18142,108291
18142,108292
18142,108293
18142,108294
18142,108295
18142,108296
18142,108297
18142,108298
3618,37624
3618,37625
3618,37626
3618,37627
3618,37628
3618,37629
3618,37630
3618,37631
3618,37632
3618,37633
3618,37634
3618,37635
18901,113257
18901,113258
18128,108147
18128,108148
19268,114275
19268,114276
24322,145802
24322,145803
22997,136531
22997,136532
22997,136995
22997,136996
22997,137288
22997,137289
22997,137711
22997,137712
22997,138625
22997,138626
22997,139540
22997,139541
22997,140167
22997,140168
22997,140989
22997,140990
22997,141200
22997,141201
22997,141630
22997,141631
23623,140811
23623,140812
24150,144657
24150,144658
4876,46951
4876,46952
4876,46953
4876,46954
4876,47260
4876,47261
4876,47262
4876,47263
4876,47560
4876,47561
6051,49374
6051,49375
6664,52518
6664,52519
4811,46824
4811,46825
4811,47140
4811,47141
4811,47457
4811,47458
4811,47761
4811,47762
4811,48283
4811,48284
19271,114281
19271,114282
19271,114285
19271,114286
19271,114287
19271,114288
19271,114289
19271,114290
19271,114291
19271,114292
19271,114295
19271,114296
19271,114297
19271,114298
19271,114299
19271,114300
19271,114301
19271,114302
19271,114303
19271,114304
19272,114283
19272,114284
20696,123849
20696,123850
20696,123851
20696,123852
20696,123855
20696,123856
20696,123857
20696,123858
20696,123861
20696,123862
20696,123863
20696,123864
20696,123865
20696,123866
20696,123867
20696,123868
20696,123869
20696,123870
20696,123871
20696,123872
20697,123853
20697,123854
3613,5955
3613,5956
3613,5957
3613,5958
3613,5959
3613,5960
3613,5961
3613,5962
3613,5963
3613,5964
3613,5965
3613,5966
3613,5967
3613,65613
18285,108743
18285,108744
1924,8048
1924,8049
2973,4848
2973,4850
2973,4852
2973,4854
2973,5924
2973,5949
2973,5951
2973,5953
2973,5954
2973,67580
1971,8523
1971,8524
2974,5926
2974,5928
2974,5930
2974,5932
2974,5934
2974,5936
2974,5938
2974,5940
2974,5942
2974,5944
2974,5946
2974,5947
2974,5955
2974,5957
2974,5959
2974,5961
2974,5963
2974,5965
2974,5967
2974,67581
2436,32484
2436,32485
3131,7850
3131,7852
3131,8305
3131,36323
3131,36324
6056,21017
6056,21018
6056,49384
6056,49385
6056,50618
6056,50619
6056,50620
6056,50621
6056,50622
6056,50623
6056,51799
6056,51800
6056,51905
6056,51906
6056,52096
6056,52097
6056,52098
6056,52099
6056,52100
7561,53995
7561,53996
2211,8728
2211,8729
19274,114323
19274,114324
3061,36193
3061,36194
3061,36493
3061,36494
3061,36933
3061,36934
3061,44364
3061,44365
3061,44723
3061,45693
3061,45694
3061,68494
2524,32657
2524,32658
2524,33043
2524,33424
2524,33425
2524,33426
2524,33427
2524,67529
2541,32691
2541,32692
2541,33072
2541,33073
2541,33476
2541,33477
2541,33478
2541,33479
2532,32673
2532,32674
2532,33058
2532,33059
2532,33450
2532,33451
2532,33452
2532,33453
6025,49322
6025,49323
3454,32454
3454,37031
3454,37032
6619,51429
6619,51430
5239,47648
5239,47649
2420,32454
2420,67487
1864,7849
1864,7850
1864,7851
1864,7852
1864,8304
1864,8305
1081,5948
1081,5949
1081,5950
1081,5951
1081,5952
1081,5953
1081,5954
1081,65612
1077,5923
1077,5924
1079,5933
1079,5934
1079,5935
1079,5936
1079,5937
1079,5938
1079,5939
1079,5940
1078,5925
1078,5926
1078,5927
1078,5928
1078,5929
1078,5930
1078,5931
1078,5932
1080,5941
1080,5942
1080,5943
1080,5944
1080,5945
1080,5946
1080,5947
1080,65611
24256,144358
24256,144359
24212,145033
24212,145034
1115,6149
1115,6150
15433,93719
15433,93720
13025,81312
13025,81313
13025,81314
13025,81315
13025,81316
13025,81317
13025,81318
13025,81319
13025,84823
13025,84824
13025,85238
13025,89213
13025,89214
13025,90471
13025,90524
14818,90725
14818,90726
14818,90727
14818,90728
14818,90729
14818,90730
14818,90731
14818,90732
14818,93427
14818,93428
14811,90709
14811,90710
551,1806
551,1807
551,1808
551,1809
551,1810
551,1811
551,2331
551,2332
19275,114325
19275,114326
19275,114329
19275,114330
19275,114331
19275,114332
19275,114333
19275,114334
19275,114335
19275,114336
19275,114337
19275,114338
