id,storiesId
29,13099
29,13100
29,13101
29,13102
29,13103
29,13104
29,13105
29,13106
29,13107
29,13108
29,13109
29,13110
29,13111
29,13112
29,13113
317,104266
317,104267
317,107449
317,107450
317,107873
317,107874
317,108817
317,108818
317,108819
317,108820
317,109219
317,109220
317,109221
317,109222
317,109399
317,109400
317,109401
317,109402
317,109441
317,109442
334,121941
334,121942
334,121943
334,121944
334,121945
334,121946
334,123091
334,123092
334,131505
334,131506
334,131507
334,131508
334,132193
334,132194
334,132195
334,132196
334,132669
334,132670
334,132671
334,132672
255,3501
255,3924
255,3925
255,5302
255,7613
255,7614
255,7676
255,7677
255,7678
255,7679
255,7683
255,7684
255,7685
255,7686
255,7687
255,7688
255,7689
255,7690
255,7691
255,7699
328,115999
328,116000
328,116003
328,116004
328,116005
328,116006
328,116007
328,116008
328,116009
32,19864
32,19865
32,19866
32,19867
32,19868
32,21637
32,21638
32,21639
32,21640
32,21641
32,21642
32,21643
32,21644
32,51883
32,51884
32,51885
32,51886
32,135934
32,135935
258,13979
258,13980
258,13981
258,13982
258,21820
258,21821
258,21822
258,21823
258,29576
258,29577
258,29578
258,29579
258,47998
258,47999
258,66067
258,66230
258,66231
258,75710
258,75711
311,103052
311,103053
311,107873
311,107874
311,108201
311,108202
311,108835
311,108836
311,109623
311,109624
311,109663
311,109664
311,109883
311,109884
311,109917
311,109918
311,110123
311,110124
311,110149
311,110150
151,805
151,2159
151,6323
151,14187
151,14188
151,14189
151,14190
151,14191
151,14194
151,14195
151,14196
151,14197
151,21677
151,21678
151,21679
151,21680
151,21681
151,21682
151,21683
151,23794
37,25012
37,25013
37,25014
37,25584
37,26234
37,26235
37,26236
37,26237
37,26238
37,26239
37,27424
37,27425
37,27426
37,27427
37,28320
37,28321
37,29133
37,29134
37,31119
37,31120
299,32266
299,32267
299,32418
299,32419
299,32506
299,32507
299,32884
299,32885
299,33142
299,33143
299,33144
299,33145
299,33480
299,33481
299,36063
299,36064
299,36065
299,36066
299,36098
299,36099
298,53167
298,53168
298,53171
298,53172
298,53564
298,53565
298,53566
298,53567
298,54490
298,54491
298,59822
298,59823
298,59860
298,59861
298,59862
298,59863
298,60517
298,60518
333,131719
333,131720
333,131721
333,131722
333,131723
333,131724
333,131725
333,131726
333,131727
333,131728
337,131719
337,131720
337,131721
337,131722
337,131723
337,131724
337,131725
337,131726
337,131727
337,131728
263,16029
263,16030
263,17045
263,17046
263,17047
263,17048
263,21469
263,21470
263,22085
263,22086
263,22109
263,22110
263,22375
263,22376
263,27929
263,27930
263,27931
263,27932
263,27933
263,27934
154,13361
154,13362
154,13599
154,14277
154,15134
154,15136
154,15137
154,15138
154,15139
154,17371
154,19050
154,19051
154,19052
154,19053
154,19650
154,19651
154,22144
154,22145
154,22146
154,22147
319,103062
319,103063
319,103064
319,103065
319,103726
319,103727
319,103728
319,103729
319,103730
319,103731
319,108829
319,108830
319,108831
319,108832
319,108833
319,108834
319,108877
319,108878
319,108879
319,108880
266,1173
266,1174
266,1177
266,1178
266,1179
266,1180
266,1181
266,1182
266,2991
266,2992
266,2993
266,2994
266,2995
266,2996
266,2997
266,2998
266,4654
266,4655
266,4656
266,4657
212,1266
212,1267
212,1268
212,1269
212,1270
212,1271
212,1272
212,1273
212,1274
212,1275
212,1276
212,1277
212,1278
212,1279
212,1280
212,1281
212,1282
212,1283
212,1285
212,1286
295,55852
295,55853
295,55854
295,55855
295,57484
295,57485
295,62589
295,62590
295,62591
295,62592
295,62593
295,62594
295,62595
295,62596
295,62597
295,62598
295,62599
295,62600
295,62601
295,62602
336,109335
336,109336
336,124031
336,124032
336,124033
336,124034
336,124035
336,124036
336,124037
336,124038
336,125311
336,125312
336,131543
336,131544
336,131545
336,131546
336,131547
336,131548
336,131679
336,131680
269,24517
269,24518
269,24519
269,24520
269,24521
269,24553
269,24554
269,24579
269,24580
269,24601
269,24602
269,24613
269,24614
269,26641
269,26642
269,26643
269,26644
269,26645
269,26646
269,26647
270,12799
270,12800
270,12801
270,13885
270,13886
270,13887
270,13888
270,13889
270,14757
270,14758
270,14759
270,14760
270,14761
270,14762
270,14763
270,14764
270,17065
270,17066
270,17849
270,17850
323,113981
323,113982
323,113985
323,113986
323,113987
323,113988
323,113989
323,113990
323,113991
323,113992
323,114007
323,114008
323,114015
323,114016
323,114017
323,114018
323,114019
323,114020
323,114653
323,114654
271,12838
271,12839
271,12844
271,12845
271,12850
271,12851
271,13922
271,13923
271,13934
271,13935
271,13936
271,13937
271,14801
271,14802
271,14803
271,14804
271,14811
271,14812
271,14813
271,14814
59,64550
59,64551
59,64552
59,64553
59,64554
59,64555
59,64556
59,64557
59,64876
59,64877
59,64878
59,64879
59,69560
59,69561
59,69562
59,69563
59,69564
59,69565
59,69566
59,69567
309,63599
309,63600
309,71735
309,71736
309,71739
309,71740
309,77793
309,77794
309,77797
309,77798
309,77801
309,77802
309,77803
309,77804
309,80999
309,81000
309,81001
309,81002
309,81005
309,81006
273,26180
273,51390
273,51391
273,53346
273,53347
273,54847
273,54848
273,55081
273,55082
273,55083
273,55084
273,57042
273,57043
273,57239
273,57240
273,57241
273,57242
273,57336
273,58309
273,58310
219,22962
219,22963
219,22964
219,22965
219,22966
219,22967
219,22968
219,22969
219,22970
219,22971
219,22972
219,22973
219,22974
219,22975
219,22976
219,22977
219,22978
219,22979
219,22980
219,22981
305,64690
305,64691
305,64692
305,64693
305,78388
305,78389
305,78513
305,78514
305,78532
305,78534
305,78535
305,78536
305,78559
305,78560
305,78569
305,78570
305,78577
305,78578
305,78581
305,78582
321,103068
321,103069
321,103070
321,103071
321,103072
321,103073
321,103074
321,103075
321,103076
321,103077
321,103078
321,103079
321,111086
321,111087
321,111100
321,111101
321,112733
321,112734
321,113078
321,113079
327,114883
327,114884
327,114913
327,114914
327,114917
327,114918
327,114921
327,114922
327,114923
327,114924
327,114925
327,114926
327,114927
327,114928
327,114929
327,114930
327,114931
327,114932
327,114933
327,114934
294,63247
294,63248
294,73510
294,73512
294,74276
294,74277
294,74282
294,74283
294,74286
294,74287
294,74290
294,74291
294,74294
294,74295
294,74296
294,74297
294,74302
294,74303
294,74896
294,74897
276,27078
276,27079
276,27080
276,27081
276,27082
276,49971
276,49972
276,50640
276,50641
276,50961
276,50962
276,51056
276,51057
276,51329
276,51330
276,51382
276,51383
276,51402
276,51403
276,52338
277,8578
277,8579
277,8745
277,8746
277,32280
277,32281
277,32317
277,32318
277,32367
277,32368
277,32373
277,32374
277,32416
277,32417
277,32428
277,32429
277,32450
277,32451
277,32516
277,32517
60,62471
60,62472
60,63907
60,63908
60,69334
60,69335
60,69661
60,69663
60,69665
60,70923
60,70925
60,70927
60,73471
60,73861
60,73862
60,73863
60,74126
60,75100
60,75101
60,75102
316,97148
316,97149
316,97150
316,97151
316,104948
316,104949
316,105072
316,105194
316,105195
316,105198
316,105199
316,107527
316,107528
316,107529
316,107530
316,108403
316,108404
316,108407
316,108408
308,78008
308,78009
308,81264
308,81265
308,81270
308,81271
308,81272
308,81273
308,90201
308,90202
308,91105
308,91106
308,91115
308,91116
308,91129
308,91130
308,91178
308,91179
308,91181
308,91728
306,81300
306,81301
306,81302
306,81303
306,85524
306,85525
306,89826
306,89883
306,89884
306,90475
306,90519
306,90520
306,90521
306,90857
306,91141
306,91157
306,91266
306,92972
306,92973
306,93638
279,64153
279,64154
279,64191
279,64192
279,69374
279,69375
279,69798
279,69799
279,69801
279,70068
279,70069
279,70070
279,70071
279,70146
279,70147
279,70148
279,70149
279,70173
279,70174
279,70175
